order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20251220-737542,2025-12-20T22:58:35.407466,REST-DXB-001,CUST-10265,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 54.29, ""subtotal"": 162.87}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.43, ""subtotal"": 28.29}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.52, ""subtotal"": 23.04}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.18, ""subtotal"": 21.18}]",235.38,card,completed,2025-12-20T22:58:35.407466
ORD-20251221-125615,2025-12-21T10:35:24.407466,REST-DXB-002,CUST-10338,delivery,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.62, ""subtotal"": 115.86}]",115.86,card,delivered,2025-12-21T10:35:24.407466
ORD-20251221-967922,2025-12-21T10:56:52.407466,REST-AUH-001,CUST-10397,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 53.4, ""subtotal"": 106.8}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.05, ""subtotal"": 63.15}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.46, ""subtotal"": 139.38}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.91, ""subtotal"": 9.91}]",319.24,wallet,delivered,2025-12-21T10:56:52.407466
ORD-20251221-239894,2025-12-21T10:57:36.407466,REST-SHJ-001,CUST-10407,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 36.47, ""subtotal"": 36.47}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.66, ""subtotal"": 34.98}]",71.45,card,completed,2025-12-21T10:57:36.407466
ORD-20251221-850394,2025-12-21T11:13:42.407466,REST-SHJ-001,CUST-10195,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.55, ""subtotal"": 157.65}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 22.78, ""subtotal"": 68.34}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 15.71, ""subtotal"": 31.42}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 14.31, ""subtotal"": 14.31}]",271.72,card,delivered,2025-12-21T11:13:42.407466
ORD-20251221-136400,2025-12-21T11:18:28.407466,REST-DXB-001,CUST-10409,dine_in,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 19.9, ""subtotal"": 39.8}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.02, ""subtotal"": 92.04}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.8, ""subtotal"": 18.8}]",150.64,wallet,delivered,2025-12-21T11:18:28.407466
ORD-20251221-122740,2025-12-21T11:25:38.407466,REST-AUH-001,CUST-10057,takeaway,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 43.13, ""subtotal"": 129.39}]",129.39,wallet,delivered,2025-12-21T11:25:38.407466
ORD-20251221-246593,2025-12-21T12:01:06.407466,REST-AUH-001,CUST-10127,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 47.19, ""subtotal"": 94.38}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 52.54, ""subtotal"": 52.54}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.05, ""subtotal"": 63.15}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.72, ""subtotal"": 23.44}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 17.46, ""subtotal"": 17.46}]",250.97,wallet,delivered,2025-12-21T12:01:06.407466
ORD-20251221-750863,2025-12-21T12:07:06.407466,REST-SHJ-001,CUST-10133,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.0, ""subtotal"": 114.0}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.83, ""subtotal"": 46.83}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.55, ""subtotal"": 157.65}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.94, ""subtotal"": 41.94}]",360.42,card,completed,2025-12-21T12:07:06.407466
ORD-20251221-919306,2025-12-21T12:24:08.407466,REST-DXB-001,CUST-10275,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.55, ""subtotal"": 77.1}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.43, ""subtotal"": 9.43}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.04, ""subtotal"": 8.04}]",94.57,card,delivered,2025-12-21T12:24:08.407466
ORD-20251221-662602,2025-12-21T12:37:21.407466,REST-DXB-001,CUST-10264,delivery,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.32, ""subtotal"": 144.96}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.95, ""subtotal"": 137.85}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 17.94, ""subtotal"": 17.94}]",300.75,cash,delivered,2025-12-21T12:37:21.407466
ORD-20251221-886884,2025-12-21T12:38:07.407466,REST-SHJ-001,CUST-10128,delivery,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.99, ""subtotal"": 17.97}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.66, ""subtotal"": 11.66}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.72, ""subtotal"": 35.16}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.78, ""subtotal"": 22.78}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 36.47, ""subtotal"": 72.94}]",160.51,cash,completed,2025-12-21T12:38:07.407466
ORD-20251221-303892,2025-12-21T12:53:38.407466,REST-SHJ-001,CUST-10043,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.94, ""subtotal"": 41.94}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 43.75, ""subtotal"": 131.25}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 17.16, ""subtotal"": 34.32}]",207.51,cash,completed,2025-12-21T12:53:38.407466
ORD-20251221-538072,2025-12-21T12:59:20.407466,REST-DXB-002,CUST-10053,delivery,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.62, ""subtotal"": 115.86}]",115.86,wallet,delivered,2025-12-21T12:59:20.407466
ORD-20251221-101563,2025-12-21T13:47:38.407466,REST-AUH-002,CUST-10421,takeaway,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 7.82, ""subtotal"": 7.82}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 57.21, ""subtotal"": 171.63}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 17.27, ""subtotal"": 17.27}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 40.54, ""subtotal"": 40.54}]",237.26,card,delivered,2025-12-21T13:47:38.407466
ORD-20251221-925064,2025-12-21T14:15:55.407466,REST-SHJ-001,CUST-10064,dine_in,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.55, ""subtotal"": 105.1}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.93, ""subtotal"": 21.93}]",127.03,wallet,delivered,2025-12-21T14:15:55.407466
ORD-20251221-940817,2025-12-21T14:31:23.407466,REST-SHJ-001,CUST-10186,delivery,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.99, ""subtotal"": 11.98}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 66.22, ""subtotal"": 198.66}]",210.64,cash,completed,2025-12-21T14:31:23.407466
ORD-20251221-348410,2025-12-21T14:32:28.407466,REST-DXB-001,CUST-10443,dine_in,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 14.86, ""subtotal"": 44.58}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.49, ""subtotal"": 14.49}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 44.3, ""subtotal"": 88.6}]",147.67,cash,delivered,2025-12-21T14:32:28.407466
ORD-20251221-851846,2025-12-21T15:05:18.407466,REST-AUH-002,CUST-10424,dine_in,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.72, ""subtotal"": 53.16}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 17.27, ""subtotal"": 34.54}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 7.82, ""subtotal"": 7.82}]",95.52,cash,completed,2025-12-21T15:05:18.407466
ORD-20251221-338028,2025-12-21T15:30:18.407466,REST-DXB-001,CUST-10403,dine_in,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.8, ""subtotal"": 56.4}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.3, ""subtotal"": 117.9}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 17.61, ""subtotal"": 17.61}]",191.91,cash,completed,2025-12-21T15:30:18.407466
ORD-20251221-946463,2025-12-21T15:55:46.407466,REST-DXB-002,CUST-10052,takeaway,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 17.3, ""subtotal"": 51.9}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.25, ""subtotal"": 9.25}]",61.15,cash,completed,2025-12-21T15:55:46.407466
ORD-20251221-785953,2025-12-21T16:10:48.407466,REST-DXB-001,CUST-10200,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 45.95, ""subtotal"": 91.9}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 44.3, ""subtotal"": 132.9}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.18, ""subtotal"": 63.54}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.82, ""subtotal"": 29.46}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 14.49, ""subtotal"": 43.47}]",361.27,wallet,delivered,2025-12-21T16:10:48.407466
ORD-20251221-510446,2025-12-21T16:27:06.407466,REST-DXB-001,CUST-10388,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 48.32, ""subtotal"": 48.32}]",48.32,cash,delivered,2025-12-21T16:27:06.407466
ORD-20251221-970006,2025-12-21T16:32:32.407466,REST-DXB-002,CUST-10021,delivery,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 57.49, ""subtotal"": 57.49}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.01, ""subtotal"": 129.03}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.7, ""subtotal"": 23.1}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.49, ""subtotal"": 24.98}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 38.72, ""subtotal"": 38.72}]",273.32,card,delivered,2025-12-21T16:32:32.407466
ORD-20251221-198289,2025-12-21T16:46:19.407466,REST-DXB-001,CUST-10116,delivery,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.02, ""subtotal"": 46.02}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.44, ""subtotal"": 33.44}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 54.53, ""subtotal"": 54.53}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.33, ""subtotal"": 12.33}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.18, ""subtotal"": 42.36}]",188.68,cash,delivered,2025-12-21T16:46:19.407466
ORD-20251221-435129,2025-12-21T16:51:09.407466,REST-DXB-002,CUST-10465,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 17.82, ""subtotal"": 17.82}]",17.82,wallet,completed,2025-12-21T16:51:09.407466
ORD-20251221-150156,2025-12-21T16:52:54.407466,REST-AUH-001,CUST-10365,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.13, ""subtotal"": 18.39}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 21.98, ""subtotal"": 65.94}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.68, ""subtotal"": 18.68}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.46, ""subtotal"": 139.38}]",242.39,wallet,delivered,2025-12-21T16:52:54.407466
ORD-20251221-389084,2025-12-21T17:12:43.407466,REST-DXB-001,CUST-10225,delivery,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 22.96, ""subtotal"": 45.92}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.44, ""subtotal"": 33.44}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 17.61, ""subtotal"": 52.83}]",132.19,card,completed,2025-12-21T17:12:43.407466
ORD-20251221-406424,2025-12-21T17:18:29.407466,REST-AUH-002,CUST-10249,delivery,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 17.79, ""subtotal"": 35.58}]",35.58,cash,delivered,2025-12-21T17:18:29.407466
ORD-20251221-343200,2025-12-21T17:22:06.407466,REST-SHJ-001,CUST-10024,takeaway,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 20.45, ""subtotal"": 61.35}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 45.19, ""subtotal"": 45.19}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.99, ""subtotal"": 5.99}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 37.2, ""subtotal"": 111.6}]",224.13,wallet,delivered,2025-12-21T17:22:06.407466
ORD-20251221-165066,2025-12-21T17:29:28.407466,REST-DXB-002,CUST-10335,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.01, ""subtotal"": 129.03}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.73, ""subtotal"": 17.19}]",146.22,card,completed,2025-12-21T17:29:28.407466
ORD-20251221-394671,2025-12-21T17:56:00.407466,REST-AUH-001,CUST-10379,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.2, ""subtotal"": 16.4}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.78, ""subtotal"": 35.34}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 43.13, ""subtotal"": 43.13}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.05, ""subtotal"": 144.15}]",239.02,cash,delivered,2025-12-21T17:56:00.407466
ORD-20251221-230446,2025-12-21T18:11:37.407466,REST-SHJ-001,CUST-10280,delivery,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 37.2, ""subtotal"": 74.4}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.87, ""subtotal"": 158.61}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.45, ""subtotal"": 20.45}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.72, ""subtotal"": 11.72}]",265.18,wallet,completed,2025-12-21T18:11:37.407466
ORD-20251221-790581,2025-12-21T18:58:43.407466,REST-AUH-002,CUST-10410,delivery,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.8, ""subtotal"": 43.8}]",43.8,wallet,completed,2025-12-21T18:58:43.407466
ORD-20251221-803857,2025-12-21T19:13:44.407466,REST-DXB-001,CUST-10195,delivery,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 17.61, ""subtotal"": 52.83}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.8, ""subtotal"": 37.6}]",90.43,cash,delivered,2025-12-21T19:13:44.407466
ORD-20251221-178471,2025-12-21T19:23:16.407466,REST-DXB-001,CUST-10425,delivery,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 40.95, ""subtotal"": 122.85}]",122.85,cash,completed,2025-12-21T19:23:16.407466
ORD-20251221-455107,2025-12-21T19:24:52.407466,REST-SHJ-001,CUST-10389,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 52.87, ""subtotal"": 52.87}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 47.51, ""subtotal"": 95.02}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 21.93, ""subtotal"": 43.86}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.68, ""subtotal"": 43.68}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 66.22, ""subtotal"": 198.66}]",434.09,card,delivered,2025-12-21T19:24:52.407466
ORD-20251221-687134,2025-12-21T19:35:15.407466,REST-DXB-001,CUST-10233,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.04, ""subtotal"": 24.12}]",24.12,card,completed,2025-12-21T19:35:15.407466
ORD-20251221-202977,2025-12-21T19:36:16.407466,REST-AUH-002,CUST-10141,delivery,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 15.06, ""subtotal"": 30.12}]",30.12,wallet,delivered,2025-12-21T19:36:16.407466
ORD-20251221-531317,2025-12-21T20:34:20.407466,REST-DXB-002,CUST-10308,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.02, ""subtotal"": 141.06}]",141.06,cash,delivered,2025-12-21T20:34:20.407466
ORD-20251221-513527,2025-12-21T20:34:24.407466,REST-DXB-001,CUST-10084,takeaway,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 64.91, ""subtotal"": 64.91}]",64.91,card,delivered,2025-12-21T20:34:24.407466
ORD-20251221-811096,2025-12-21T20:40:17.407466,REST-DXB-002,CUST-10021,takeaway,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.25, ""subtotal"": 9.25}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 19.2, ""subtotal"": 38.4}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 38.72, ""subtotal"": 116.16}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 53.0, ""subtotal"": 159.0}]",322.81,cash,completed,2025-12-21T20:40:17.407466
ORD-20251221-683797,2025-12-21T20:53:07.407466,REST-DXB-002,CUST-10193,delivery,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.57, ""subtotal"": 52.71}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 17.82, ""subtotal"": 35.64}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 38.72, ""subtotal"": 116.16}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 64.36, ""subtotal"": 128.72}]",333.23,wallet,completed,2025-12-21T20:53:07.407466
